standard_text,dialect_text,dialect
আম্মু এসব দেখে খুব কষ্ট পাচ্ছেন যেহেতু আমার বাবা নেই,আম্মা এসব দেইক্ষা মেলা কষ্ট পাইসেন যেহেতু আমার আব্বা নাই,Mymensingh
আমার স্বামী এসব নিয়ে কিছু বলতে গেলে উনি মনে করেন বউ ছেলের হয়ে গেছে,আমার জামাই এসব নিয়া কিসু কইতে গেলে হেয় মনে করেন বউ পোলার হয়া গেসে,Mymensingh
উনার আরো একটা ছেলে আছে,হের আরো একটা পোলা আসে,Mymensingh
সে চাকরি করে বিয়ে বিয়ে করে নাই,হেয় চাকরি করে বিয়া বিয়া করে নাই,Mymensingh
মার কাছে ছোটো ছেলেই সব,মার কাসে ছোটো পোলাই সব,Mymensingh
তার ছোটো ছেলের কোন দোষ নেই,হের ছোটো পোলার কোন দোষ নাই,Mymensingh
আমি নিজে দেখেছি সে কেমন বাজে ব্যবহার করে মায়ের সাথে,আমি নিজে দেখসি হেয় কেমন বাজে ব্যবহার করে মায়ের লগে,Mymensingh
সংসার এর সব খরচ আমার জামাই দেয়,সংসার এর বেগ খরচ আমার জামাই দেয়,Mymensingh
সব কাজ আমি করি উনি একটা কাজ ও করেন না তাও আমরা খারাপ,বেগ কাম আমি করি হেয় একটা কাম ও করেন না তাও আমরা খারাপ,Mymensingh
আমার চাচা শ্বশুর সবাই আলহামদুলিল্লাহ নিজেদের বাড়ি গাড়ি করে ফেলেছেন,আমার চাচা শ্বশুর বেহেই আলহামদুলিল্লাহ নিজেরার বাড়ি গাড়ি কইরা ফালাইসেন,Mymensingh
উনি নামাজ কালাম ও ঠিক মত পড়েন না,উনি নামাজ কালাম ও ঠিক মত পড়েন না,Mymensingh
আমি এখন এইগুলো মেনে নিতে পারছি না,আমি এহন এইগুলা মাইন্না নিতাম পারতাসি না,Mymensingh
আমি চাচ্ছি আলাদা বাসায় চলে যাবো আমরা,আমি চাইতাসি আলাদা বাসায় চইল্লা যায়াম আমরা,Mymensingh
এইটা কি ঠিক সিদ্ধান্ত হবে আমাদের জন্য?,এইডা কি ঠিক সিদ্ধান্ত হইব আমরার লাইজ্ঞা?,Mymensingh
আমার বিয়ে হয়েছে চার বছর,আমার বিয়া হইসে চাইর বছর,Mymensingh
আমার মা মারা গেছে আট মাস আগে,আমার মা মারা গেসে আট মাস আগে,Mymensingh
আমি আমার বাবা মার একমাত্র সন্তান,আমি আমার বাপ মার একমাত্র সন্তান,Mymensingh
মা মরে যাওয়ার পর বাবা খুব একা হয়ে গিয়েছে,মা মইরা যাওনের পর আব্বা খুব একা হয়া গেসে,Mymensingh
