standard_text,dialect_text,dialect
তারা আমাকে পছন্দ করত চাইত আমাদের সম্পর্ক আবার জোড়া লাগুক,হেতিরা আরে হছন্দ কইরতো চাইতো আঙ্গো সম্পর্ক আবার জোড়া লাগুক,Noakhali
এভাবে গেঞ্জাম হয় আবার মিল এরকম করতে করতে ৫ বছর হয়েছে এখন,এন্নে গেঞ্জাম হয় আবার মিল এরুম কইরতে কইরতে হাছ বছর অইছে অন,Noakhali
আমার অসুস্থতার কারণে আমার ১ বছর গ্যাপ গিয়েছে,আর অসুস্থতার কারণে আই ওকগা বছর গ্যাপ গেছে,Noakhali
আমি এখন সুস্থ অনেক,আই অন সুস্থ অনেক,Noakhali
আমি কিভাবে এখন ওকে ভুলে যাই?,আই কেন্নে অন হিগারে ভুলি যাই?,Noakhali
আমার বয়স ২৫ হলেও আমি ৫ বছর কন্সিডার করতাম,আর বয়স হছিশ অইলেও আই হাছ বছর কন্সিডার কইরতাম,Noakhali
আমিও তাকে ছাড়া কিছু ভাবি নাই ৫ বছরে,আইও হিগারে ছাড়া কিছু ভাবি ন হাছ বছরে,Noakhali
মজা করে অন্য ছেলের কথা বলে তাকে চেতাইছি অনেক,মজা করি অন্য হোলাগো কতা কই হিগারে চেতাইছি অনেক,Noakhali
তাকেই ভালোবাসি আমি তাকে ছাড়তে চাই না,হিগারেই ভালোবাসি আই হিগারে ছাইড়তে চাই না,Noakhali
আমি বুঝে গেছি ওই ছেলেকে ছাড়া আমি থাকতে পারব না,আই বুঝি গেছি হোলা হিগারে ছাড়া আই থাইকতে হাইরতান ন,Noakhali
এখন সে আমাকে বলে তার লাইফ থেকে চলে যেতে,অন হিগা আরে কয় হিগার লাইফ তুন চলি যাইতে,Noakhali
আমি অনেক চিন্তার মধ্যে পড়ে গেছি আমি কি করব,আই অনেক চিন্তার মইধ্যে হড়ি গেছি আই কি কইরগুম,Noakhali
এক সময় গিয়ে যদি বলে যে ধরে রাখলেই তো পারতা,এক সময় যাই যদি কই যে ধরি রাইখলেই তো হাইরতা,Noakhali
আপনারা বলেন এখন আমি আসলে করব কি?,আন্নেরা কন অন আই আসলে কি কইরতাম?,Noakhali
বাংলাদেশী মেয়েটি পরিবার সহ নিউজিল্যান্ড থাকে,বাংলাদেশী মাইয়াগা হরিবার লই নিউজিল্যান্ড থায়,Noakhali
ওখানেই এক বাংলাদেশী ছেলের সাথে পরিচয় তারপর সম্পর্ক,হিয়ানেই ওকগা বাংলাদেশী হোলার লগে হরিচয় তারপর সম্পর্ক,Noakhali
বিয়েটা ওই দেশে করতে চেয়েছিল মেয়ে কিন্তু ছেলের ইচ্ছা বাংলাদেশে এসে দুজন বিয়ে করবে,বিয়া কান হেই দেশেই কইরতে চাইছিলো মাইয়া কিন্তু হোলার ইচ্ছা বাংলাদেশে আই দুনোগা বিয়া কইরবো,Noakhali
ছেলে এক মাস আগে বাংলাদেশে আসে এই ঈদে তাদের বিয়ে হওয়ার কথা,হোলা এক মাস আগে বাংলাদেশে আই এই ঈদে হেতাগো বিয়া অওনের কতা,Noakhali
