standard_text,dialect_text,dialect
আমি নিজেই অনেক জনকে উপদেশ দিয়েছি,মুই নিজে ম্যালা জনরে বুদ্ধি দিছি,Barishal
এখন নিজেই আর পারছি না,এহন নিজেই আর পারতেয়াছি না,Barishal
যাইহোক আসল কথায় আসি,যাইহউক আসল কথায় আহি,Barishal
আমার বিয়ে হয়েছে দেড় বছর,মোর বিয়া হইছে দ্যাড় বছর,Barishal
বলে রাখা ভালো এইটা আমার এবং আমার স্বামীর ২ জনেরই দ্বিতীয় সংসার,কইয়া রাহা ভালো এইডা মোর আর মোর জামাইর ২ জনেরই দুইনাম্বার সংসার,Barishal
"আমার বাবা,ভাই,বোন কেউ নেই","মোর বাপ, ভাই, বুইন কেউ নাই",Barishal
আমার বিয়ের ২ মাসের মাথায় আব্বু মারা গেছেন,মোর বিয়ার ২ মাসের মইধ্যে আব্বায় মইরা গ্যাছে,Barishal
আমার শুধু আম্মু আছেন,মোর কখালি মায় আছে,Barishal
প্রথমে আমার স্বামীর কথায় আসি,পোরথোমে মোর জামাইর কথায় আহি,Barishal
আলহামদুলিল্লাহ সে খুব ভালো একজন মানুষ,আলহামদুলিল্লাহ হ্যাহ খুব ভালো এউক্কা মানু,Barishal
স্বামী হিসেবে একদম নিখুঁত,জামাই হিসাবে এককালে নিখুঁত,Barishal
তাকে নিয়ে আমার অভিযোগ এর কোন জায়গা নেই,হ্যারে লইয়া মোর বিচার এর কোন জায়গা নাই,Barishal
সমস্যা টা হচ্ছে কয়েক মাস আগে থেকে আমার শাশুড়ী মাকে নিয়ে,সমেস্যা ডা হইলে কয়ডা মাস আগে গোনে মোর হাউরি আম্মারে লইয়া,Barishal
আমি খেয়াল করছি উনি আর উনার ছেলের সম্পর্ক খুব খারাপ,মুই খেয়াল করছি হ্যায় আর হ্যার পোলার সম্পর্ক ম্যালা খারাপ,Barishal
"আমার স্বামীর একটা সমস্যা আছে ,ও একটু চিল্লায় কথা বলে","মোর জামাইর এউক্কা সমেস্যা আছে, অয় এট্টু চিল্লাইয়া কথা কয়",Barishal
আমি দেখেছি সব সময় এমন কাজ করেন যার জন্য উনার ছেলে অনেক রাগ করেন,মুই দেখছি বেবাক কালে এরহম কাম করে যের লজ্ঞা হ্যার পোলা বেমালা চেইত্যা যায়,Barishal
কিছু বললে উনি সেইটা অন্যভাবে নিয়ে চিল্লাচিল্লি করেন,কিছু কইলে হ্যায় হেইডা অন্যভাবে লইয়া চিল্লাচিল্লি করে,Barishal
