standard_text,dialect_text,dialect
তারা বলে আমরা আমাদের বউ কে কত মারি কোন দিন মুখ দিয়ে কথা বের করে না,তারা খইন আমরা আমরার বউ অখলরে খতো মারি কুনো দিন মুখ দিয়া মাত বারয় না,Sylhet
আমার শাশুড়িও নেই মারা গেছে অনেক আগে,আমার হড়িও নাই মারা গেছইন বাক্কা আগে,Sylhet
আমরা বিয়ের পর থেকেই আলাদা থাকি,আমরা  বিয়ার পর তনে অউ আলেদা থাখি,Sylhet
শশুরবাড়ি আমার স্বামীর কিছু নেই কারণ তার মা নাই,হৌরবাড়ি মোর জামাইর কুনতা নাই কারণ তার মা নাই ,Sylhet
তার বাবা বিয়ে করেছে সেখানে বছরে একবার যাওয়া হয়,তার বাফ বিয়া করছইন হনো বছ্‌রে এখবার যাওয়া অয়। ,Sylhet
আমি তোমাকে খাবার দেই,মুই তুমারে খানি দেই ,Sylhet
আপনারা বলেন যে স্বামী ভালোবেসে কথা বলেনা,আফনারা খইন যে জামাই ভালোবাসিয়া মাতে না ,Sylhet
এসব সমস্যার সমাধান কোথায় পাবো,অতা সমস্যার সমাধান খই পাইমু,Sylhet
আমি অনেক চেষ্টা করেছি যে আমার কোন ভুল আছে কিনা,মুই বাক্কা চেষ্টা করছি যে মোর কুচ্চু ভুল আছে নাকিতা ,Sylhet
সে সবাই কে বলে আমি তো ওর সাথেই সংসার করি,হে হখলরে কয় মুই তার লগে সংসার খরি ,Sylhet
এমন না যে আমি দেখতে অসুন্দর,অলান নায় যে আমি দেখতে বাদ ,Sylhet
যে কেউ আমাকে এক দেখা তে পছন্দ করবে,যেছা খেউ আমারে এখ দেখাত পছন্দ খরবা,Sylhet
কোন উপায় পাইনা কি করব,কুনো উফায় ফাইনা কিতা খরতাম,Sylhet
শুধু ছেলের মুখের দিকে তাকিয়ে চুপ করে আছি,খালি ফুয়াটার মুকর বায় চাইয়া চুফ মারি আছি,Sylhet
কিন্তু আমি বেঁচে থেকে মরে আছি,কিন্তু আমি বাছিয়া থাকিয়াও মরিয়া আছি ,Sylhet
আমি আমার স্বামীর ভালবাসা চাই,মুই  মোর জামাইর ভালোবাসা চাই ,Sylhet
আমার পরিবারের সবার সাথে ও কথা বলুক এটা চাই,মোর পরিবারর হখলর লগে হে মাতউক অখটা চাই ,Sylhet
আমার বাবা মা অনেক বার মাফ চাইছে,মোর আব্বা আম্মা অনেখ বার মাফ চাইছিল,Sylhet
যা হইছে হয়ে গেছে তোমার কথাই মানলাম আমাদের দোষ ,যেতা অউয়ার অই গেছে তুমার খতাউ মানলাম আমরার দুষ,Sylhet
আমি চাইলেই আমার বাবার বাসায় চলে যেতে পারি,মুই চাইলেউ মোর বাফর বাসাত যাইতাম গি ফারি ,Sylhet
সমাজের মানুষ নানান কথা বলবে,সমাজর মানুষ নানান মাত মাতবা,Sylhet
আমার বাবা অসুস্থ হয়ে যাবে,মোর আব্বা বেমার অই যাইবা,Sylhet
সে এখন নিজে মুখেই বলে তোমার সাথে আবার ও সব ঠিক করছি,হে এখন নিজোর মুখেউ কয় তুমার লগে আরখবার হখলতা ঠিক করিয়ার ,Sylhet
অন্য কোথাও বিয়ে করে ভালো থাকবা তা কীভাবে হয়,আরখ জাগাত বিয়া খরিয়া ভালা থাখবায় ইতা কিলা অয় ,Sylhet
সে বাহিরে যা ইচ্ছা করবে বউ হিসাবে আমাকে রাখবে,হে  বারে যা ইচ্ছা খরবো বউ হিসাবে মোরে রাখবো,Sylhet
এদিকে আমার পরিবারের সাথে সম্পর্ক রাখবে না ,ইবায়দি আমার পরিবারর লগে সম্পর্ক রাখতো নায় ,Sylhet
